int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
1;MASCARA;8.;/*	Máscara da Escola	*/;8;0;8;i;FALSE
14628;VE9F3N39;12.;/*	Matrículas no 9º Ano - nascidos em 1996 - Turno Noturno	*/;12;0;14639;d;FALSE
14640;VE9F3N41;12.;/*	Matrículas no 1º Ano - nascidos em 1995 - Turno Noturno	*/;12;0;14651;d;FALSE
14652;VE9F3N42;12.;/*	Matrículas no 2º Ano - nascidos em 1995 - Turno Noturno	*/;12;0;14663;d;FALSE
14664;VE9F3N43;12.;/*	Matrículas no 3º Ano - nascidos em 1995 - Turno Noturno	*/;12;0;14675;d;FALSE
14676;VE9F3N44;12.;/*	Matrículas no 4º Ano - nascidos em 1995 - Turno Noturno	*/;12;0;14687;d;FALSE
14688;VE9F3N45;12.;/*	Matrículas no 5º Ano - nascidos em 1995 - Turno Noturno	*/;12;0;14699;d;FALSE
14700;VE9F3N46;12.;/*	Matrículas no 6º Ano - nascidos em 1995 - Turno Noturno	*/;12;0;14711;d;FALSE
14712;VE9F3N47;12.;/*	Matrículas no 7º Ano - nascidos em 1995 - Turno Noturno	*/;12;0;14723;d;FALSE
14724;VE9F3N48;12.;/*	Matrículas no 8º Ano - nascidos em 1995 - Turno Noturno	*/;12;0;14735;d;FALSE
14736;VE9F3N49;12.;/*	Matrículas no 9º Ano - nascidos em 1995 - Turno Noturno	*/;12;0;14747;d;FALSE
14748;VE9F3N51;12.;/*	Matrículas no 1º Ano - nascidos em 1994 - Turno Noturno	*/;12;0;14759;d;FALSE
14760;VE9F3N52;12.;/*	Matrículas no 2º Ano - nascidos em 1994 - Turno Noturno	*/;12;0;14771;d;FALSE
14772;VE9F3N53;12.;/*	Matrículas no 3º Ano - nascidos em 1994 - Turno Noturno	*/;12;0;14783;d;FALSE
14784;VE9F3N54;12.;/*	Matrículas no 4º Ano - nascidos em 1994 - Turno Noturno	*/;12;0;14795;d;FALSE
14796;VE9F3N55;12.;/*	Matrículas no 5º Ano - nascidos em 1994 - Turno Noturno	*/;12;0;14807;d;FALSE
14808;VE9F3N56;12.;/*	Matrículas no 6º Ano - nascidos em 1994 - Turno Noturno	*/;12;0;14819;d;FALSE
14820;VE9F3N57;12.;/*	Matrículas no 7º Ano - nascidos em 1994 - Turno Noturno	*/;12;0;14831;d;FALSE
14832;VE9F3N58;12.;/*	Matrículas no 8º Ano - nascidos em 1994 - Turno Noturno	*/;12;0;14843;d;FALSE
14844;VE9F3N59;12.;/*	Matrículas no 9º Ano - nascidos em 1994 - Turno Noturno	*/;12;0;14855;d;FALSE
14856;VE9F3N61;12.;/*	Matrículas no 1º Ano - nascidos em 1993 - Turno Noturno	*/;12;0;14867;d;FALSE
14868;VE9F3N62;12.;/*	Matrículas no 2º Ano - nascidos em 1993 - Turno Noturno	*/;12;0;14879;d;FALSE
14880;VE9F3N63;12.;/*	Matrículas no 3º Ano - nascidos em 1993 - Turno Noturno	*/;12;0;14891;d;FALSE
14892;VE9F3N64;12.;/*	Matrículas no 4º Ano - nascidos em 1993 - Turno Noturno	*/;12;0;14903;d;FALSE
14904;VE9F3N65;12.;/*	Matrículas no 5º Ano - nascidos em 1993 - Turno Noturno	*/;12;0;14915;d;FALSE
14916;VE9F3N66;12.;/*	Matrículas no 6º Ano - nascidos em 1993 - Turno Noturno	*/;12;0;14927;d;FALSE
14928;VE9F3N67;12.;/*	Matrículas no 7º Ano - nascidos em 1993 - Turno Noturno	*/;12;0;14939;d;FALSE
14940;VE9F3N68;12.;/*	Matrículas no 8º Ano - nascidos em 1993 - Turno Noturno	*/;12;0;14951;d;FALSE
14952;VE9F3N69;12.;/*	Matrículas no 9º Ano - nascidos em 1993 - Turno Noturno	*/;12;0;14963;d;FALSE
14964;VE9F3N71;12.;/*	Matrículas no 1º Ano - nascidos em 1992 - Turno Noturno	*/;12;0;14975;d;FALSE
14976;VE9F3N72;12.;/*	Matrículas no 2º Ano - nascidos em 1992 - Turno Noturno	*/;12;0;14987;d;FALSE
14988;VE9F3N73;12.;/*	Matrículas no 3º Ano - nascidos em 1992 - Turno Noturno	*/;12;0;14999;d;FALSE
15000;VE9F3N74;12.;/*	Matrículas no 4º Ano - nascidos em 1992 - Turno Noturno	*/;12;0;15011;d;FALSE
15012;VE9F3N75;12.;/*	Matrículas no 5º Ano - nascidos em 1992 - Turno Noturno	*/;12;0;15023;d;FALSE
15024;VE9F3N76;12.;/*	Matrículas no 6º Ano - nascidos em 1992 - Turno Noturno	*/;12;0;15035;d;FALSE
15036;VE9F3N77;12.;/*	Matrículas no 7º Ano - nascidos em 1992 - Turno Noturno	*/;12;0;15047;d;FALSE
15048;VE9F3N78;12.;/*	Matrículas no 8º Ano - nascidos em 1992 - Turno Noturno	*/;12;0;15059;d;FALSE
15060;VE9F3N79;12.;/*	Matrículas no 9º Ano - nascidos em 1992 - Turno Noturno	*/;12;0;15071;d;FALSE
15072;VE9F3N81;12.;/*	Matrículas no 1º Ano - nascidos em 1991 - Turno Noturno	*/;12;0;15083;d;FALSE
15084;VE9F3N82;12.;/*	Matrículas no 2º Ano - nascidos em 1991 - Turno Noturno	*/;12;0;15095;d;FALSE
15096;VE9F3N83;12.;/*	Matrículas no 3º Ano - nascidos em 1991 - Turno Noturno	*/;12;0;15107;d;FALSE
15108;VE9F3N84;12.;/*	Matrículas no 4º Ano - nascidos em 1991 - Turno Noturno	*/;12;0;15119;d;FALSE
15120;VE9F3N85;12.;/*	Matrículas no 5º Ano - nascidos em 1991 - Turno Noturno	*/;12;0;15131;d;FALSE
15132;VE9F3N86;12.;/*	Matrículas no 6º Ano - nascidos em 1991 - Turno Noturno	*/;12;0;15143;d;FALSE
15144;VE9F3N87;12.;/*	Matrículas no 7º Ano - nascidos em 1991 - Turno Noturno	*/;12;0;15155;d;FALSE
15156;VE9F3N88;12.;/*	Matrículas no 8º Ano - nascidos em 1991 - Turno Noturno	*/;12;0;15167;d;FALSE
15168;VE9F3N89;12.;/*	Matrículas no 9º Ano - nascidos em 1991 - Turno Noturno	*/;12;0;15179;d;FALSE
15180;VE9F3N91;12.;/*	Matrículas no 1º Ano - nascidos em 1990 - Turno Noturno	*/;12;0;15191;d;FALSE
15192;VE9F3N92;12.;/*	Matrículas no 2º Ano - nascidos em 1990 - Turno Noturno	*/;12;0;15203;d;FALSE
15204;VE9F3N93;12.;/*	Matrículas no 3º Ano - nascidos em 1990 - Turno Noturno	*/;12;0;15215;d;FALSE
15216;VE9F3N94;12.;/*	Matrículas no 4º Ano - nascidos em 1990 - Turno Noturno	*/;12;0;15227;d;FALSE
15228;VE9F3N95;12.;/*	Matrículas no 5º Ano - nascidos em 1990 - Turno Noturno	*/;12;0;15239;d;FALSE
15240;VE9F3N96;12.;/*	Matrículas no 6º Ano - nascidos em 1990 - Turno Noturno	*/;12;0;15251;d;FALSE
15252;VE9F3N97;12.;/*	Matrículas no 7º Ano - nascidos em 1990 - Turno Noturno	*/;12;0;15263;d;FALSE
15264;VE9F3N98;12.;/*	Matrículas no 8º Ano - nascidos em 1990 - Turno Noturno	*/;12;0;15275;d;FALSE
15276;VE9F3N99;12.;/*	Matrículas no 9º Ano - nascidos em 1990 - Turno Noturno	*/;12;0;15287;d;FALSE
15288;VE9F3NA1;12.;/*	Matrículas no 1º Ano - nascidos em 1989 - Turno Noturno	*/;12;0;15299;d;FALSE
15300;VE9F3NA2;12.;/*	Matrículas no 2º Ano - nascidos em 1989 - Turno Noturno	*/;12;0;15311;d;FALSE
15312;VE9F3NA3;12.;/*	Matrículas no 3º Ano - nascidos em 1989 - Turno Noturno	*/;12;0;15323;d;FALSE
15324;VE9F3NA4;12.;/*	Matrículas no 4º Ano - nascidos em 1989 - Turno Noturno	*/;12;0;15335;d;FALSE
15336;VE9F3NA5;12.;/*	Matrículas no 5º Ano - nascidos em 1989 - Turno Noturno	*/;12;0;15347;d;FALSE
15348;VE9F3NA6;12.;/*	Matrículas no 6º Ano - nascidos em 1989 - Turno Noturno	*/;12;0;15359;d;FALSE
15360;VE9F3NA7;12.;/*	Matrículas no 7º Ano - nascidos em 1989 - Turno Noturno	*/;12;0;15371;d;FALSE
15372;VE9F3NA8;12.;/*	Matrículas no 8º Ano - nascidos em 1989 - Turno Noturno	*/;12;0;15383;d;FALSE
15384;VE9F3NA9;12.;/*	Matrículas no 9º Ano - nascidos em 1989 - Turno Noturno	*/;12;0;15395;d;FALSE
15396;VE9F3NB1;12.;/*	Matrículas no 1º Ano - nascidos em 1988 - Turno Noturno	*/;12;0;15407;d;FALSE
15408;VE9F3NB2;12.;/*	Matrículas no 2º Ano - nascidos em 1988 - Turno Noturno	*/;12;0;15419;d;FALSE
15420;VE9F3NB3;12.;/*	Matrículas no 3º Ano - nascidos em 1988 - Turno Noturno	*/;12;0;15431;d;FALSE
15432;VE9F3NB4;12.;/*	Matrículas no 4º Ano - nascidos em 1988 - Turno Noturno	*/;12;0;15443;d;FALSE
15444;VE9F3NB5;12.;/*	Matrículas no 5º Ano - nascidos em 1988 - Turno Noturno	*/;12;0;15455;d;FALSE
15456;VE9F3NB6;12.;/*	Matrículas no 6º Ano - nascidos em 1988 - Turno Noturno	*/;12;0;15467;d;FALSE
15468;VE9F3NB7;12.;/*	Matrículas no 7º Ano - nascidos em 1988 - Turno Noturno	*/;12;0;15479;d;FALSE
15480;VE9F3NB8;12.;/*	Matrículas no 8º Ano - nascidos em 1988 - Turno Noturno	*/;12;0;15491;d;FALSE
15492;VE9F3NB9;12.;/*	Matrículas no 9º Ano - nascidos em 1988 - Turno Noturno	*/;12;0;15503;d;FALSE
15504;VE9F3NC1;12.;/*	Matrículas no 1º Ano - nascidos em 1987 - Turno Noturno	*/;12;0;15515;d;FALSE
15516;VE9F3NC2;12.;/*	Matrículas no 2º Ano - nascidos em 1987 - Turno Noturno	*/;12;0;15527;d;FALSE
15528;VE9F3NC3;12.;/*	Matrículas no 3º Ano - nascidos em 1987 - Turno Noturno	*/;12;0;15539;d;FALSE
15540;VE9F3NC4;12.;/*	Matrículas no 4º Ano - nascidos em 1987 - Turno Noturno	*/;12;0;15551;d;FALSE
15552;VE9F3NC5;12.;/*	Matrículas no 5º Ano - nascidos em 1987 - Turno Noturno	*/;12;0;15563;d;FALSE
15564;VE9F3NC6;12.;/*	Matrículas no 6º Ano - nascidos em 1987 - Turno Noturno	*/;12;0;15575;d;FALSE
15576;VE9F3NC7;12.;/*	Matrículas no 7º Ano - nascidos em 1987 - Turno Noturno	*/;12;0;15587;d;FALSE
15588;VE9F3NC8;12.;/*	Matrículas no 8º Ano - nascidos em 1987 - Turno Noturno	*/;12;0;15599;d;FALSE
15600;VE9F3NC9;12.;/*	Matrículas no 9º Ano - nascidos em 1987 - Turno Noturno	*/;12;0;15611;d;FALSE
15612;VE9F3ND1;12.;/*	Matrículas no 1º Ano - nascidos em 1986 - Turno Noturno	*/;12;0;15623;d;FALSE
15624;VE9F3ND2;12.;/*	Matrículas no 2º Ano - nascidos em 1986 - Turno Noturno	*/;12;0;15635;d;FALSE
15636;VE9F3ND3;12.;/*	Matrículas no 3º Ano - nascidos em 1986 - Turno Noturno	*/;12;0;15647;d;FALSE
15648;VE9F3ND4;12.;/*	Matrículas no 4º Ano - nascidos em 1986 - Turno Noturno	*/;12;0;15659;d;FALSE
15660;VE9F3ND5;12.;/*	Matrículas no 5º Ano - nascidos em 1986 - Turno Noturno	*/;12;0;15671;d;FALSE
15672;VE9F3ND6;12.;/*	Matrículas no 6º Ano - nascidos em 1986 - Turno Noturno	*/;12;0;15683;d;FALSE
15684;VE9F3ND7;12.;/*	Matrículas no 7º Ano - nascidos em 1986 - Turno Noturno	*/;12;0;15695;d;FALSE
15696;VE9F3ND8;12.;/*	Matrículas no 8º Ano - nascidos em 1986 - Turno Noturno	*/;12;0;15707;d;FALSE
15708;VE9F3ND9;12.;/*	Matrículas no9º Ano - nascidos em 1986 - Turno Noturno	*/;12;0;15719;d;FALSE
15720;VE9F3NE1;12.;/*	Matrículas no 1º Ano - nascidos em 1985 - Turno Noturno	*/;12;0;15731;d;FALSE
15732;VE9F3NE2;12.;/*	Matrículas no 2º Ano - nascidos em 1985 - Turno Noturno	*/;12;0;15743;d;FALSE
15744;VE9F3NE3;12.;/*	Matrículas no 3º Ano - nascidos em 1985 - Turno Noturno	*/;12;0;15755;d;FALSE
15756;VE9F3NE4;12.;/*	Matrículas no 4º Ano - nascidos em 1985 - Turno Noturno	*/;12;0;15767;d;FALSE
15768;VE9F3NE5;12.;/*	Matrículas no 5º Ano - nascidos em 1985 - Turno Noturno	*/;12;0;15779;d;FALSE
15780;VE9F3NE6;12.;/*	Matrículas no 6º Ano - nascidos em 1985 - Turno Noturno	*/;12;0;15791;d;FALSE
15792;VE9F3NE7;12.;/*	Matrículas no 7º Ano - nascidos em 1985 - Turno Noturno	*/;12;0;15803;d;FALSE
15804;VE9F3NE8;12.;/*	Matrículas no 8º Ano - nascidos em 1985 - Turno Noturno	*/;12;0;15815;d;FALSE
15816;VE9F3NE9;12.;/*	Matrículas no 9º Ano - nascidos em 1985 - Turno Noturno	*/;12;0;15827;d;FALSE
15828;VE9F3NG1;12.;/*	Matrículas no 1º Ano - nascidos de 1984 a 1980 - Turno Noturno	*/;12;0;15839;d;FALSE
15840;VE9F3NG2;12.;/*	Matrículas no 2º Ano - nascidos de 1984 a 1980 - Turno Noturno	*/;12;0;15851;d;FALSE
15852;VE9F3NG3;12.;/*	Matrículas no 3º Ano - nascidos de 1984 a 1980 - Turno Noturno	*/;12;0;15863;d;FALSE
15864;VE9F3NG4;12.;/*	Matrículas no 4º Ano - nascidos de 1984 a 1980 - Turno Noturno	*/;12;0;15875;d;FALSE
15876;VE9F3NG5;12.;/*	Matrículas no 5º Ano - nascidos de 1984 a 1980 - Turno Noturno	*/;12;0;15887;d;FALSE
15888;VE9F3NG6;12.;/*	Matrículas no 6º Ano - nascidos de 1984 a 1980 - Turno Noturno	*/;12;0;15899;d;FALSE
15900;VE9F3NG7;12.;/*	Matrículas no 7º Ano - nascidos de 1984 a 1980 - Turno Noturno	*/;12;0;15911;d;FALSE
15912;VE9F3NG8;12.;/*	Matrículas no 8º Ano - nascidos de 1984 a 1980 - Turno Noturno	*/;12;0;15923;d;FALSE
15924;VE9F3NG9;12.;/*	Matrículas no 9º Ano - nascidos de 1984 a 1980 - Turno Noturno	*/;12;0;15935;d;FALSE
15936;VE9F3NH1;12.;/*	Matrículas no 1º Ano - nascidos de 1979 a 1975 - Turno Noturno	*/;12;0;15947;d;FALSE
15948;VE9F3NH2;12.;/*	Matrículas no 2º Ano - nascidos de 1979 a 1975 - Turno Noturno	*/;12;0;15959;d;FALSE
15960;VE9F3NH3;12.;/*	Matrículas no 3º Ano - nascidos de 1979 a 1975 - Turno Noturno	*/;12;0;15971;d;FALSE
15972;VE9F3NH4;12.;/*	Matrículas no 4º Ano - nascidos de 1979 a 1975 - Turno Noturno	*/;12;0;15983;d;FALSE
15984;VE9F3NH5;12.;/*	Matrículas no 5º Ano - nascidos de 1979 a 1975 - Turno Noturno	*/;12;0;15995;d;FALSE
15996;VE9F3NH6;12.;/*	Matrículas no 6º Ano - nascidos de 1979 a 1975 - Turno Noturno	*/;12;0;16007;d;FALSE
16008;VE9F3NH7;12.;/*	Matrículas no 7º Ano - nascidos de 1979 a 1975 - Turno Noturno	*/;12;0;16019;d;FALSE
16020;VE9F3NH8;12.;/*	Matrículas no 8º Ano - nascidos de 1979 a 1975 - Turno Noturno	*/;12;0;16031;d;FALSE
16032;VE9F3NH9;12.;/*	Matrículas no 9º Ano - nascidos de 1979 a 1975 - Turno Noturno	*/;12;0;16043;d;FALSE
16044;VE9F3NI1;12.;/*	Matrículas no 1º Ano - nascidos de 1974 a 1970 - Turno Noturno	*/;12;0;16055;d;FALSE
16056;VE9F3NI2;12.;/*	Matrículas no 2º Ano - nascidos de 1974 a 1970 - Turno Noturno	*/;12;0;16067;d;FALSE
16068;VE9F3NI3;12.;/*	Matrículas no 3º Ano - nascidos de 1974 a 1970 - Turno Noturno	*/;12;0;16079;d;FALSE
16080;VE9F3NI4;12.;/*	Matrículas no 4º Ano - nascidos de 1974 a 1970 - Turno Noturno	*/;12;0;16091;d;FALSE
16092;VE9F3NI5;12.;/*	Matrículas no 5º Ano - nascidos de 1974 a 1970 - Turno Noturno	*/;12;0;16103;d;FALSE
16104;VE9F3NI6;12.;/*	Matrículas no 6º Ano - nascidos de 1974 a 1970 - Turno Noturno	*/;12;0;16115;d;FALSE
16116;VE9F3NI7;12.;/*	Matrículas no 7º Ano - nascidos de 1974 a 1970 - Turno Noturno	*/;12;0;16127;d;FALSE
16128;VE9F3NI8;12.;/*	Matrículas no 8º Ano - nascidos de 1974 a 1970 - Turno Noturno	*/;12;0;16139;d;FALSE
16140;VE9F3NI9;12.;/*	Matrículas no 9º Ano - nascidos de 1974 a 1970 - Turno Noturno	*/;12;0;16151;d;FALSE
16152;VE9F3NJ1;12.;/*	Matrículas no 1º Ano - nascidos de 1969 a 1965 - Turno Noturno	*/;12;0;16163;d;FALSE
16164;VE9F3NJ2;12.;/*	Matrículas no 2º Ano - nascidos de 1969 a 1965 - Turno Noturno	*/;12;0;16175;d;FALSE
16176;VE9F3NJ3;12.;/*	Matrículas no 3º Ano - nascidos de 1969 a 1965 - Turno Noturno	*/;12;0;16187;d;FALSE
16188;VE9F3NJ4;12.;/*	Matrículas no 4º Ano - nascidos de 1969 a 1965 - Turno Noturno	*/;12;0;16199;d;FALSE
16200;VE9F3NJ5;12.;/*	Matrículas no 5º Ano - nascidos de 1969 a 1965 - Turno Noturno	*/;12;0;16211;d;FALSE
16212;VE9F3NJ6;12.;/*	Matrículas no 6º Ano - nascidos de 1969 a 1965 - Turno Noturno	*/;12;0;16223;d;FALSE
16224;VE9F3NJ7;12.;/*	Matrículas no 7º Ano - nascidos de 1969 a 1965 - Turno Noturno	*/;12;0;16235;d;FALSE
16236;VE9F3NJ8;12.;/*	Matrículas no 8º Ano - nascidos de 1969 a 1965 - Turno Noturno	*/;12;0;16247;d;FALSE
16248;VE9F3NJ9;12.;/*	Matrículas no 9º Ano - nascidos de 1969 a 1965 - Turno Noturno	*/;12;0;16259;d;FALSE
16260;VE9F3NK1;12.;/*	Matrículas no 1º Ano - nascidos antes de 1965 - Turno Noturno	*/;12;0;16271;d;FALSE
16272;VE9F3NK2;12.;/*	Matrículas no 2º Ano - nascidos antes de 1965 - Turno Noturno	*/;12;0;16283;d;FALSE
16284;VE9F3NK3;12.;/*	Matrículas no 3º Ano - nascidos antes de 1965 - Turno Noturno	*/;12;0;16295;d;FALSE
16296;VE9F3NK4;12.;/*	Matrículas no 4º Ano - nascidos antes de 1965 - Turno Noturno	*/;12;0;16307;d;FALSE
16308;VE9F3NK5;12.;/*	Matrículas no 5º Ano - nascidos antes de 1965 - Turno Noturno	*/;12;0;16319;d;FALSE
16320;VE9F3NK6;12.;/*	Matrículas no 6º Ano - nascidos antes de 1965 - Turno Noturno	*/;12;0;16331;d;FALSE
16332;VE9F3NK7;12.;/*	Matrículas no 7º Ano - nascidos antes de 1965 - Turno Noturno	*/;12;0;16343;d;FALSE
16344;VE9F3NK8;12.;/*	Matrículas no 8º Ano - nascidos antes de 1965 - Turno Noturno	*/;12;0;16355;d;FALSE
16356;VE9F3NK9;12.;/*	Matrículas no 9º Ano - nascidos antes de 1965 - Turno Noturno	*/;12;0;16367;d;FALSE
16368;VE9F4D11;12.;/*	Matrículas no 1º Ano - Masculino - Turno Diurno	*/;12;0;16379;d;FALSE
16380;VE9F4D12;12.;/*	Matrículas no 2º Ano - Masculino - Turno Diurno	*/;12;0;16391;d;FALSE
16392;VE9F4D13;12.;/*	Matrículas no 3º Ano - Masculino - Turno Diurno	*/;12;0;16403;d;FALSE
16404;VE9F4D14;12.;/*	Matrículas no 4º Ano - Masculino - Turno Diurno	*/;12;0;16415;d;FALSE
16416;VE9F4D15;12.;/*	Matrículas no 5º Ano - Masculino - Turno Diurno	*/;12;0;16427;d;FALSE
16428;VE9F4D16;12.;/*	Matrículas no 6º Ano - Masculino - Turno Diurno	*/;12;0;16439;d;FALSE
16440;VE9F4D17;12.;/*	Matrículas no 7º Ano - Masculino - Turno Diurno	*/;12;0;16451;d;FALSE
16452;VE9F4D18;12.;/*	Matrículas no 8º Ano - Masculino - Turno Diurno	*/;12;0;16463;d;FALSE
16464;VE9F4D19;12.;/*	Matrículas no 9º Ano - Masculino - Turno Diurno	*/;12;0;16475;d;FALSE
16476;VE9F4D21;12.;/*	Matrículas no 1º Ano - Feminino - Turno Diurno	*/;12;0;16487;d;FALSE
16488;VE9F4D22;12.;/*	Matrículas no 2º Ano - Feminino - Turno Diurno	*/;12;0;16499;d;FALSE
16500;VE9F4D23;12.;/*	Matrículas no 3º Ano - Feminino - Turno Diurno	*/;12;0;16511;d;FALSE
16512;VE9F4D24;12.;/*	Matrículas no 4º Ano - Feminino - Turno Diurno	*/;12;0;16523;d;FALSE
16524;VE9F4D25;12.;/*	Matrículas no 5º Ano - Feminino - Turno Diurno	*/;12;0;16535;d;FALSE
16536;VE9F4D26;12.;/*	Matrículas no 6º Ano - Feminino - Turno Diurno	*/;12;0;16547;d;FALSE
16548;VE9F4D27;12.;/*	Matrículas no 7º Ano - Feminino - Turno Diurno	*/;12;0;16559;d;FALSE
16560;VE9F4D28;12.;/*	Matrículas no 8º Ano - Feminino - Turno Diurno	*/;12;0;16571;d;FALSE
16572;VE9F4D29;12.;/*	Matrículas no 9º Ano - Feminino - Turno Diurno	*/;12;0;16583;d;FALSE
16584;VE9F4N11;12.;/*	Matrículas no 1º Ano - Masculino - Turno Noturno	*/;12;0;16595;d;FALSE
16596;VE9F4N12;12.;/*	Matrículas no 2º Ano - Masculino - Turno Noturno	*/;12;0;16607;d;FALSE
16608;VE9F4N13;12.;/*	Matrículas no 3º Ano - Masculino - Turno Noturno	*/;12;0;16619;d;FALSE
16620;VE9F4N14;12.;/*	Matrículas no 4º Ano - Masculino - Turno Noturno	*/;12;0;16631;d;FALSE
16632;VE9F4N15;12.;/*	Matrículas no 5º Ano - Masculino - Turno Noturno	*/;12;0;16643;d;FALSE
16644;VE9F4N16;12.;/*	Matrículas no 6º Ano - Masculino - Turno Noturno	*/;12;0;16655;d;FALSE
16656;VE9F4N17;12.;/*	Matrículas no 7º Ano - Masculino - Turno Noturno	*/;12;0;16667;d;FALSE
16668;VE9F4N18;12.;/*	Matrículas no 8º Ano - Masculino - Turno Noturno	*/;12;0;16679;d;FALSE
16680;VE9F4N19;12.;/*	Matrículas no 9º Ano - Masculino - Turno Noturno	*/;12;0;16691;d;FALSE
16692;VE9F4N21;12.;/*	Matrículas no 1º Ano - Feminino - Turno Noturno	*/;12;0;16703;d;FALSE
16704;VE9F4N22;12.;/*	Matrículas no 2º Ano - Feminino - Turno Noturno	*/;12;0;16715;d;FALSE
16716;VE9F4N23;12.;/*	Matrículas no 3º Ano - Feminino - Turno Noturno	*/;12;0;16727;d;FALSE
16728;VE9F4N24;12.;/*	Matrículas no 4º Ano - Feminino - Turno Noturno	*/;12;0;16739;d;FALSE
16740;VE9F4N25;12.;/*	Matrículas no 5º Ano - Feminino - Turno Noturno	*/;12;0;16751;d;FALSE
16752;VE9F4N26;12.;/*	Matrículas no 6º Ano - Feminino - Turno Noturno	*/;12;0;16763;d;FALSE
16764;VE9F4N27;12.;/*	Matrículas no 7º Ano - Feminino - Turno Noturno	*/;12;0;16775;d;FALSE
16776;VE9F4N28;12.;/*	Matrículas no 8º Ano - Feminino - Turno Noturno	*/;12;0;16787;d;FALSE
16788;VE9F4N29;12.;/*	Matrículas no 9º Ano - Feminino - Turno Noturno	*/;12;0;16799;d;FALSE
16800;VE9F11D11;12.;/*	Matrículas no 1º Ano - Nos programas de correção de fluxo - Turno Diurno	*/;12;0;16811;d;FALSE
16812;VE9F11D12;12.;/*	Matrículas no 2º Ano - Nos programas de correção de fluxo - Turno Diurno	*/;12;0;16823;d;FALSE
16824;VE9F11D13;12.;/*	Matrículas no 3º Ano - Nos programas de correção de fluxo - Turno Diurno	*/;12;0;16835;d;FALSE
16836;VE9F11D14;12.;/*	Matrículas no 4º Ano - Nos programas de correção de fluxo - Turno Diurno	*/;12;0;16847;d;FALSE
16848;VE9F11D15;12.;/*	Matrículas no 5º Ano - Nos programas de correção de fluxo - Turno Diurno	*/;12;0;16859;d;FALSE
16860;VE9F11D16;12.;/*	Matrículas no 6º Ano - Nos programas de correção de fluxo - Turno Diurno	*/;12;0;16871;d;FALSE
16872;VE9F11D17;12.;/*	Matrículas no 7º Ano - Nos programas de correção de fluxo - Turno Diurno	*/;12;0;16883;d;FALSE
16884;VE9F11D18;12.;/*	Matrículas no 8º Ano - Nos programas de correção de fluxo - Turno Diurno	*/;12;0;16895;d;FALSE
16896;VE9F11D19;12.;/*	Matrículas no 9º Ano - Nos programas de correção de fluxo - Turno Diurno	*/;12;0;16907;d;FALSE
16908;VE9F11N11;12.;/*	Matrículas no 1º Ano - Nos programas de correção de fluxo - Turno Noturno	*/;12;0;16919;d;FALSE
16920;VE9F11N12;12.;/*	Matrículas no 2º Ano - Nos programas de correção de fluxo - Turno Noturno	*/;12;0;16931;d;FALSE
16932;VE9F11N13;12.;/*	Matrículas no 3º Ano - Nos programas de correção de fluxo - Turno Noturno	*/;12;0;16943;d;FALSE
16944;VE9F11N14;12.;/*	Matrículas no 4º Ano - Nos programas de correção de fluxo - Turno Noturno	*/;12;0;16955;d;FALSE
16956;VE9F11N15;12.;/*	Matrículas no 5º Ano - Nos programas de correção de fluxo - Turno Noturno	*/;12;0;16967;d;FALSE
16968;VE9F11N16;12.;/*	Matrículas no 6º Ano - Nos programas de correção de fluxo - Turno Noturno	*/;12;0;16979;d;FALSE
16980;VE9F11N17;12.;/*	Matrículas no 7º Ano - Nos programas de correção de fluxo - Turno Noturno	*/;12;0;16991;d;FALSE
16992;VE9F11N18;12.;/*	Matrículas no 8º Ano - Nos programas de correção de fluxo - Turno Noturno	*/;12;0;17003;d;FALSE
17004;VE9F11N19;12.;/*	Matrículas no 9º Ano - Nos programas de correção de fluxo - Turno Noturno	*/;12;0;17015;d;FALSE
17016;VE9F551;12.;/*	Matrículas no 1º Ano de alunos promovidos no ano anterior	*/;12;0;17027;d;FALSE
17028;VE9F552;12.;/*	Matrículas no 2º Ano de alunos promovidos no ano anterior	*/;12;0;17039;d;FALSE
17040;VE9F553;12.;/*	Matrículas no 3º Ano de alunos promovidos no ano anterior	*/;12;0;17051;d;FALSE
17052;VE9F554;12.;/*	Matrículas no 4º Ano de alunos promovidos no ano anterior	*/;12;0;17063;d;FALSE
17064;VE9F555;12.;/*	Matrículas no 5º Ano de alunos promovidos no ano anterior	*/;12;0;17075;d;FALSE
17076;VE9F556;12.;/*	Matrículas no 6º Ano de alunos promovidos no ano anterior	*/;12;0;17087;d;FALSE
17088;VE9F557;12.;/*	Matrículas no 7º Ano de alunos promovidos no ano anterior	*/;12;0;17099;d;FALSE
17100;VE9F558;12.;/*	Matrículas no 8º Ano de alunos promovidos no ano anterior	*/;12;0;17111;d;FALSE
17112;VE9F559;12.;/*	Matrículas no 9º Ano de alunos promovidos no ano anterior	*/;12;0;17123;d;FALSE
17124;VE9F541;12.;/*	Matrículas no 1º Ano de alunos repetentes no ano anterior	*/;12;0;17135;d;FALSE
17136;VE9F542;12.;/*	Matrículas no 2º Ano de alunos repetentes no ano anterior	*/;12;0;17147;d;FALSE
17148;VE9F543;12.;/*	Matrículas no 3º Ano de alunos repetentes no ano anterior	*/;12;0;17159;d;FALSE
17160;VE9F544;12.;/*	Matrículas no 4º Ano de alunos repetentes no ano anterior	*/;12;0;17171;d;FALSE
